ID,orig,dest,duration,distance
1103,11,14,171,964
1104,11,15,1212,5006
1105,11,16,792,3397
1106,11,17,1147,5521
1107,11,18,1230,4939
1108,11,19,460,1720
1109,11,20,1456,5795
1110,11,21,653,2817
1111,11,22,1284,4994
1112,11,23,1269,5137
1113,11,24,1467,5809
1114,11,25,843,3369
1115,11,26,991,4130
1116,11,27,577,2384
1117,11,29,1298,5359
1118,11,30,266,958
1119,11,31,1619,6403
1120,11,32,130,528
1121,11,33,467,1292
1122,11,34,208,856
1123,11,35,1140,4556
1124,11,36,859,3586
1125,11,37,1234,5181
1126,11,38,1576,6362
1127,11,39,964,3600
1128,11,40,1579,6321
1129,11,41,808,2892
1130,11,42,835,3493
1131,11,43,1433,5427
1132,11,44,1434,5557
1133,11,45,223,896
1134,11,46,598,2494
1135,11,47,1647,6276
1136,11,48,1403,5410
1137,11,49,1040,4224
1138,11,50,742,3195
1139,11,51,830,3020
1140,11,52,552,2304
1141,11,53,608,2117
1142,11,54,1154,4552
1143,11,55,446,1934
1144,11,56,927,3359
1145,11,57,704,2794
1146,11,58,1041,4435
1147,11,59,1174,4701
1148,11,60,1226,5089
1149,11,61,566,2405
1150,11,62,97,438
1151,11,63,1458,5588
1152,11,64,1367,5418
1153,11,65,1787,7201
1154,11,66,886,3445
1155,11,67,1228,3975
1156,11,68,1263,3922
1157,11,69,581,1884
1158,11,70,1586,5027
1159,11,71,1954,6856
1160,11,72,1243,5381
1161,11,73,1438,6748
1162,11,74,1512,6939
1163,11,75,1203,3781
1164,11,76,1310,4124
1165,11,77,2063,8552
1166,11,78,1728,7497
1167,11,79,1788,6093
1168,11,80,1327,4321
1169,11,81,1021,4126
1170,11,82,469,1727
1171,11,83,1204,4495
1172,11,84,1236,5048
1173,11,85,1440,5252
1174,11,86,279,1267
1175,11,87,1295,3921
1176,11,88,1658,5454
1177,11,89,1809,5883
1178,11,90,1315,5493
1179,11,91,1477,4876
1180,11,92,2122,8837
1181,11,93,1712,6137
1182,11,94,1779,7801
1183,11,95,1521,4974
1184,11,96,1521,6803
1185,11,97,1232,5853
1186,11,98,1629,7240
