ID,orig,dest,dist,time,speed
7892,80,106,4.58,32.5,8.5
7893,80,107,4.95,34.6,8.6
7894,80,108,4.08,30.6,8.0
7895,80,109,3.89,28.0,8.3
7896,80,110,3.61,20.5,10.6
7897,80,111,2.09,15.9,7.9
7898,80,112,2.75,19.5,8.5
7899,80,113,1.06,12.0,5.3
7900,80,114,2.08,15.3,8.1
7901,80,115,2.87,17.5,9.8
7902,80,116,2.42,14.8,9.9
7903,80,117,2.75,19.8,8.3
7904,80,118,2.59,16.5,9.4
7905,80,119,1.99,14.9,8.0
7906,80,120,4.84,31.5,9.2
7907,80,121,4.56,29.7,9.2
7908,80,122,4.14,28.4,8.7
7909,80,123,3.91,27.7,8.5
7910,80,124,4.38,29.9,8.8
7911,80,125,3.36,24.4,8.3
7912,80,126,3.8,27.8,8.2
7913,80,127,3.1,18.9,9.9
7914,80,128,0.35,2.6,7.8
7915,80,129,1.88,10.9,10.3
7916,80,130,1.74,11.1,9.4
7917,80,131,1.67,8.9,11.3
7918,80,132,2.0,13.8,8.7
7919,80,133,2.57,13.8,11.1
7920,80,134,3.33,20.3,9.9
7921,80,135,1.05,7.4,8.5
7922,80,136,0.39,2.8,8.4
7923,80,137,2.46,15.9,9.3
7924,80,138,2.3,14.4,9.6
7925,80,139,3.68,22.4,9.9
7926,80,140,3.48,22.7,9.2
7927,80,141,3.7,23.3,9.5
7928,80,142,4.13,25.6,9.7
7929,80,143,2.7,19.3,8.4
7930,80,144,3.74,23.1,9.7
7931,80,145,3.03,18.9,9.6
7932,81,82,3.73,25.2,8.9
7933,81,83,2.54,16.2,9.4
7934,81,84,2.35,14.4,9.8
7935,81,85,2.4,15.5,9.3
7936,81,86,3.52,22.9,9.2
7937,81,87,4.49,25.9,10.4
7938,81,88,3.56,20.6,10.4
7939,81,89,5.31,32.4,9.8
7940,81,90,2.28,13.2,10.3
7941,81,91,3.21,18.9,10.2
7942,81,92,4.56,27.5,9.9
7943,81,93,3.12,20.5,9.1
7944,81,94,2.91,17.4,10.0
7945,81,95,3.19,18.1,10.6
7946,81,96,4.9,30.4,9.7
7947,81,97,4.31,25.6,10.1
7948,81,98,2.57,14.9,10.3
7949,81,99,0.55,4.3,7.6
7950,81,100,2.28,15.9,8.6
7951,81,101,2.96,20.0,8.9
7952,81,102,1.38,10.0,8.3
7953,81,103,1.71,13.2,7.8
7954,81,104,2.41,15.6,9.3
7955,81,105,2.55,17.2,8.9
7956,81,106,1.78,13.9,7.7
7957,81,107,2.15,16.0,8.1
7958,81,108,3.1,19.6,9.5
7959,81,109,3.3,20.6,9.6
7960,81,110,5.9,33.6,10.5
7961,81,111,1.33,9.1,8.7
7962,81,112,0.34,2.3,8.9
7963,81,113,1.3,9.5,8.2
7964,81,114,1.32,8.6,9.3
7965,81,115,3.37,19.2,10.5
7966,81,116,0.52,5.6,5.6
7967,81,117,0.72,4.8,9.0
7968,81,118,3.08,18.1,10.2
7969,81,119,0.97,8.4,6.9
7970,81,120,5.26,32.8,9.6
7971,81,121,4.61,29.4,9.4
7972,81,122,4.04,27.0,9.0
7973,81,123,3.84,23.8,9.7
7974,81,124,4.39,27.9,9.4
7975,81,125,3.37,22.4,9.0
7976,81,126,4.64,30.8,9.0
7977,81,127,4.31,28.7,9.0
7978,81,128,2.9,18.3,9.5
7979,81,129,4.36,26.1,10.0
7980,81,130,5.21,32.2,9.7
7981,81,131,3.54,23.4,9.1
7982,81,132,4.59,27.0,10.2
7983,81,133,5.58,33.4,10.0
7984,81,134,5.81,33.0,10.6
7985,81,135,3.45,22.8,9.1
7986,81,136,2.82,17.8,9.5
7987,81,137,4.93,28.6,10.3
7988,81,138,4.77,27.1,10.5
7989,81,139,6.15,35.1,10.5
7990,81,140,5.95,35.4,10.1
7991,81,141,6.17,36.0,10.3
7992,81,142,6.6,38.4,10.3
7993,81,143,4.74,28.7,9.9
7994,81,144,6.21,35.8,10.4
7995,81,145,5.5,31.7,10.4
7996,82,83,3.46,22.5,9.2
7997,82,84,4.6,28.0,9.9
7998,82,85,3.93,26.4,8.9
7999,82,86,0.3,2.9,6.2
8000,82,87,3.61,22.9,9.5
8001,82,88,4.68,30.7,9.1
8002,82,89,3.85,25.5,9.1
8003,82,90,4.88,29.3,10.0
8004,82,91,4.07,26.8,9.1
8005,82,92,6.15,37.8,9.8
8006,82,93,4.48,31.0,8.7
8007,82,94,6.02,35.2,10.3
8008,82,95,4.51,29.4,9.2
8009,82,96,4.02,27.4,8.8
8010,82,97,3.43,22.6,9.1
8011,82,98,5.67,32.8,10.4
8012,82,99,4.35,26.9,9.7
8013,82,100,2.71,17.6,9.2
8014,82,101,2.01,12.1,9.9
8015,82,102,2.98,19.1,9.4
8016,82,103,2.76,15.0,11.0
8017,82,104,3.92,26.4,8.9
8018,82,105,3.12,21.4,8.7
8019,82,106,4.76,30.7,9.3
8020,82,107,5.13,32.7,9.4
8021,82,108,3.8,24.3,9.4
8022,82,109,4.05,25.4,9.6
8023,82,110,2.6,15.2,10.2
8024,82,111,5.2,32.8,9.5
8025,82,112,4.15,24.8,10.0
8026,82,113,4.33,26.4,9.8
8027,82,114,5.19,32.2,9.7
8028,82,115,6.48,37.0,10.5
8029,82,116,3.84,22.3,10.3
8030,82,117,4.53,27.3,9.9
8031,82,118,6.19,36.0,10.3
8032,82,119,3.07,16.8,11.0
8033,82,120,2.13,13.2,9.7
8034,82,121,1.86,11.4,9.8
8035,82,122,1.43,10.1,8.6
8036,82,123,2.46,15.5,9.5
8037,82,124,2.82,16.4,10.3
8038,82,125,1.94,12.3,9.5
8039,82,126,0.91,5.6,9.8
8040,82,127,1.21,7.4,9.8
8041,82,128,4.07,26.9,9.1
8042,82,129,3.47,23.1,9.0
8043,82,130,4.33,29.2,8.9
8044,82,131,2.51,21.3,7.1
8045,82,132,3.9,27.3,8.6
8046,82,133,4.69,30.3,9.3
8047,82,134,5.39,33.4,9.7
8048,82,135,4.54,29.3,9.3
8049,82,136,4.12,27.1,9.1
8050,82,137,4.47,28.7,9.4
8051,82,138,4.73,30.7,9.3
8052,82,139,5.74,35.5,9.7
8053,82,140,5.47,36.0,9.1
8054,82,141,5.69,36.6,9.3
8055,82,142,6.1,38.5,9.5
8056,82,143,5.44,36.0,9.1
8057,82,144,5.79,36.2,9.6
8058,82,145,5.02,32.1,9.4
8059,83,84,4.14,28.0,8.9
8060,83,85,1.0,6.4,9.3
8061,83,86,3.23,21.2,9.1
8062,83,87,5.15,33.5,9.2
8063,83,88,4.22,30.7,8.2
8064,83,89,4.93,33.1,8.9
8065,83,90,4.42,29.3,9.0
8066,83,91,3.6,26.8,8.1
8067,83,92,3.23,17.5,11.1
8068,83,93,1.02,8.5,7.2
8069,83,94,5.56,35.2,9.5
8070,83,95,4.05,29.4,8.3
8071,83,96,4.38,30.5,8.6
8072,83,97,4.97,33.2,9.0
8073,83,98,5.21,32.7,9.6
8074,83,99,3.11,21.1,8.8
8075,83,100,1.48,10.6,8.4
8076,83,101,2.79,19.1,8.8
8077,83,102,1.06,6.8,9.4
8078,83,103,2.3,15.0,9.2
8079,83,104,0.99,6.4,9.3
8080,83,105,0.62,5.2,7.2
8081,83,106,1.64,11.5,8.6
8082,83,107,1.99,13.3,9.0
8083,83,108,0.46,2.7,10.4
8084,83,109,0.76,4.4,10.3
8085,83,110,5.47,35.7,9.2
8086,83,111,4.71,29.8,9.5
8087,83,112,2.9,18.9,9.2
8088,83,113,3.87,26.4,8.8
8089,83,114,3.89,25.3,9.2
8090,83,115,6.02,37.0,9.8
8091,83,116,2.94,20.3,8.7
8092,83,117,3.29,21.3,9.3
8093,83,118,5.73,36.0,9.6
8094,83,119,2.27,15.9,8.6
8095,83,120,4.02,25.9,9.3
8096,83,121,3.74,24.2,9.3
8097,83,122,3.17,21.8,8.7
8098,83,123,2.32,17.6,7.9
8099,83,124,3.65,23.5,9.3
8100,83,125,2.63,18.0,8.8
8101,83,126,4.35,29.1,9.0
8102,83,127,4.12,29.6,8.3
8103,83,128,3.61,26.9,8.0
8104,83,129,5.02,33.7,8.9
8105,83,130,4.69,32.3,8.7
8106,83,131,4.17,30.1,8.3
8107,83,132,4.95,35.1,8.5
8108,83,133,6.23,41.0,9.1
8109,83,134,6.47,41.0,9.5
8110,83,135,4.08,29.3,8.3
8111,83,136,3.65,27.1,8.1
8112,83,137,5.55,36.3,9.2
8113,83,138,5.43,37.3,8.7
8114,83,139,6.82,43.1,9.5
8115,83,140,6.55,43.6,9.0
8116,83,141,6.76,44.2,9.2
8117,83,142,7.17,46.1,9.3
8118,83,143,5.83,42.2,8.3
8119,83,144,6.87,43.8,9.4
8120,83,145,6.09,39.8,9.2
8121,84,85,4.36,32.3,8.1
8122,84,86,4.19,25.8,9.8
8123,84,87,2.65,17.6,9.1
8124,84,88,1.63,9.8,10.0
8125,84,89,2.9,17.2,10.1
8126,84,90,0.36,2.5,8.6
8127,84,91,1.07,6.5,9.9
8128,84,92,6.51,44.3,8.8
8129,84,93,5.08,37.3,8.2
8130,84,94,1.47,10.9,8.0
8131,84,95,1.26,7.3,10.4
8132,84,96,2.15,13.3,9.7
8133,84,97,2.64,16.7,9.5
8134,84,98,1.12,8.4,8.0
8135,84,99,1.51,13.9,6.5
8136,84,100,3.76,28.7,7.9
8137,84,101,2.87,18.1,9.5
8138,84,102,3.55,24.7,8.6
8139,84,103,2.74,17.5,9.4
8140,84,104,4.36,32.3,8.1
8141,84,105,4.12,31.7,7.8
8142,84,106,4.02,30.6,7.9
8143,84,107,3.98,28.6,8.3
8144,84,108,4.79,34.5,8.3
8145,84,109,4.6,32.0,8.6
8146,84,110,5.81,31.7,11.0
8147,84,111,1.14,11.1,6.2
8148,84,112,1.8,14.7,7.4
8149,84,113,1.27,9.8,7.8
8150,84,114,1.13,10.5,6.5
8151,84,115,1.93,12.7,9.1
8152,84,116,1.62,11.8,8.2
8153,84,117,1.81,15.0,7.2
8154,84,118,1.64,11.7,8.4
8155,84,119,2.58,17.1,9.0
8156,84,120,5.55,35.4,9.4
8157,84,121,5.28,33.7,9.4
8158,84,122,4.85,32.3,9.0
8159,84,123,4.62,31.7,8.8
8160,84,124,5.09,33.9,9.0
8161,84,125,4.07,28.4,8.6
8162,84,126,4.89,33.2,8.9
8163,84,127,4.22,26.8,9.4
8164,84,128,0.75,5.8,7.8
8165,84,129,2.92,18.5,9.5
8166,84,130,2.44,14.2,10.3
8167,84,131,2.7,18.0,9.0
8168,84,132,2.66,16.2,9.8
8169,84,133,3.16,19.6,9.7
8170,84,134,3.88,22.2,10.5
8171,84,135,1.77,11.4,9.3
8172,84,136,0.68,5.3,7.7
8173,84,137,3.01,17.8,10.1
8174,84,138,2.84,16.4,10.4
8175,84,139,4.23,24.3,10.4
8176,84,140,4.03,24.6,9.8
8177,84,141,4.24,25.2,10.1
8178,84,142,4.67,27.6,10.2
8179,84,143,2.82,17.9,9.4
8180,84,144,4.28,25.0,10.3
8181,84,145,3.58,20.9,10.3
8182,85,86,3.75,23.1,9.7
8183,85,87,6.19,36.8,10.1
8184,85,88,6.35,37.9,10.0
8185,85,89,5.12,35.2,8.7
8186,85,90,5.08,30.6,9.9
8187,85,91,6.0,36.3,9.9
8188,85,92,2.41,12.7,11.4
8189,85,93,1.0,6.9,8.7
8190,85,94,4.42,27.9,9.5
8191,85,95,5.98,35.5,10.1
8192,85,96,4.57,32.6,8.4
8193,85,97,6.01,36.4,9.9
8194,85,98,4.05,25.5,9.5
8195,85,99,2.79,20.7,8.1
8196,85,100,1.83,13.8,8.0
8197,85,101,2.98,21.2,8.4
8198,85,102,1.25,8.8,8.5
8199,85,103,2.49,17.1,8.7
8200,85,104,0.01,0.0,13.4
8201,85,105,1.62,11.0,8.9
8202,85,106,1.01,6.4,9.4
8203,85,107,1.43,9.1,9.4
8204,85,108,0.8,5.1,9.4
8205,85,109,1.1,6.8,9.6
8206,85,110,5.67,37.8,9.0
8207,85,111,3.71,23.4,9.5
8208,85,112,2.36,14.7,9.6
8209,85,113,3.42,22.9,8.9
8210,85,114,3.75,23.6,9.6
8211,85,115,4.8,29.0,9.9
8212,85,116,2.22,16.4,8.1
8213,85,117,2.69,18.1,8.9
8214,85,118,4.51,27.9,9.7
8215,85,119,2.29,16.3,8.4
8216,85,120,4.85,31.3,9.3
8217,85,121,4.19,27.9,9.0
8218,85,122,3.62,25.5,8.5
8219,85,123,3.43,22.3,9.2
8220,85,124,3.97,26.4,9.0
8221,85,125,2.96,20.9,8.5
8222,85,126,4.87,31.1,9.4
8223,85,127,4.65,32.7,8.5
8224,85,128,5.69,35.6,9.6
8225,85,129,6.06,36.9,9.8
8226,85,130,7.16,42.4,10.1
8227,85,131,4.36,32.2,8.1
8228,85,132,7.38,44.4,10.0
8229,85,133,7.27,44.2,9.9
8230,85,134,8.6,50.4,10.2
8231,85,135,4.27,31.4,8.2
8232,85,136,5.61,35.1,9.6
8233,85,137,7.73,46.0,10.1
8234,85,138,7.56,44.5,10.2
8235,85,139,8.95,52.5,10.2
8236,85,140,8.74,52.8,9.9
8237,85,141,8.96,53.4,10.1
8238,85,142,9.39,55.7,10.1
8239,85,143,7.54,46.0,9.8
8240,85,144,9.0,53.2,10.2
8241,85,145,8.3,49.0,10.1
8242,86,87,4.45,28.2,9.5
8243,86,88,4.53,30.2,9.0
8244,86,89,5.27,34.7,9.1
8245,86,90,4.72,28.8,9.9
8246,86,91,3.91,26.2,9.0
8247,86,92,6.0,37.3,9.7
8248,86,93,4.32,30.4,8.5
8249,86,94,5.87,34.7,10.2
8250,86,95,4.36,28.9,9.1
8251,86,96,4.86,32.7,8.9
8252,86,97,4.27,27.9,9.2
8253,86,98,5.52,32.2,10.3
8254,86,99,4.2,26.3,9.6
8255,86,100,2.55,17.1,9.0
8256,86,101,1.62,10.4,9.3
8257,86,102,2.83,18.6,9.1
8258,86,103,2.61,14.5,10.8
8259,86,104,3.77,25.9,8.7
8260,86,105,2.97,20.9,8.5
8261,86,106,4.6,30.1,9.2
8262,86,107,4.98,32.2,9.3
8263,86,108,3.64,23.8,9.2
8264,86,109,3.9,24.9,9.4
8265,86,110,2.8,17.6,9.5
8266,86,111,5.05,32.2,9.4
8267,86,112,3.99,24.3,9.9
8268,86,113,4.18,25.9,9.7
8269,86,114,5.04,31.6,9.6
8270,86,115,6.33,36.5,10.4
8271,86,116,3.68,21.7,10.2
8272,86,117,4.38,26.8,9.8
8273,86,118,6.04,35.4,10.2
8274,86,119,2.92,16.2,10.8
8275,86,120,1.98,12.6,9.4
8276,86,121,1.71,10.9,9.4
8277,86,122,1.28,9.5,8.1
8278,86,123,2.31,14.9,9.3
8279,86,124,2.67,15.8,10.1
8280,86,125,1.79,11.8,9.1
8281,86,126,1.26,9.0,8.4
8282,86,127,1.4,9.8,8.6
8283,86,128,3.91,26.4,8.9
8284,86,129,4.32,28.4,9.1
8285,86,130,5.17,34.5,9.0
8286,86,131,2.38,21.0,6.8
8287,86,132,5.33,36.5,8.8
8288,86,133,5.54,35.6,9.3
8289,86,134,6.82,42.6,9.6
8290,86,135,4.39,28.8,9.1
8291,86,136,3.96,26.6,9.0
8292,86,137,5.9,37.9,9.3
8293,86,138,5.74,36.7,9.4
8294,86,139,7.16,44.6,9.6
8295,86,140,6.9,45.2,9.2
8296,86,141,7.11,45.8,9.3
8297,86,142,7.52,47.7,9.5
8298,86,143,6.14,41.6,8.9
8299,86,144,7.22,45.4,9.5
8300,86,145,6.44,41.3,9.4
8301,87,88,1.59,10.8,8.9
8302,87,89,1.2,7.6,9.5
8303,87,90,2.66,15.7,10.2
8304,87,91,1.12,44.2,1.5
8305,87,92,8.76,51.5,10.2
8306,87,93,7.33,44.5,9.9
8307,87,94,4.07,24.6,9.9
8308,87,95,1.77,11.4,9.3
8309,87,96,0.68,5.4,7.7
8310,87,97,0.43,2.1,12.3
8311,87,98,3.72,22.1,10.1
8312,87,99,5.08,30.1,10.1
8313,87,100,4.49,33.1,8.1
8314,87,101,2.52,15.7,9.6
8315,87,102,4.75,29.4,9.7
8316,87,103,3.54,20.6,10.3
8317,87,104,6.61,39.5,10.0
8318,87,105,4.84,36.0,8.1
8319,87,106,5.99,37.9,9.5
8320,87,107,6.36,39.9,9.6
8321,87,108,6.23,38.3,9.8
8322,87,109,6.43,39.3,9.8
8323,87,110,2.24,11.9,11.2
8324,87,111,4.71,27.2,10.4
8325,87,112,4.55,26.3,10.4
8326,87,113,3.84,20.9,11.0
8327,87,114,4.71,26.7,10.6
8328,87,115,4.53,26.4,10.3
8329,87,116,3.83,20.1,11.4
8330,87,117,4.93,28.8,10.3
8331,87,118,4.24,25.3,10.0
8332,87,119,3.39,20.2,10.1
8333,87,120,4.61,32.1,8.6
8334,87,121,4.33,30.4,8.5
8335,87,122,3.91,29.0,8.1
8336,87,123,5.35,36.1,8.9
8337,87,124,5.82,38.2,9.1
8338,87,125,4.8,32.8,8.8
8339,87,126,3.69,22.4,9.9
8340,87,127,2.19,13.3,9.9
8341,87,128,2.16,13.9,9.4
8342,87,129,0.27,1.2,13.1
8343,87,130,0.99,7.2,8.3
8344,87,131,0.94,5.5,10.3
8345,87,132,1.25,9.9,7.6
8346,87,133,1.52,9.7,9.4
8347,87,134,2.74,15.6,10.6
8348,87,135,1.01,6.7,9.1
8349,87,136,2.08,13.8,9.1
8350,87,137,1.82,10.8,10.1
8351,87,138,2.08,13.3,9.4
8352,87,139,3.09,17.6,10.5
8353,87,140,2.82,18.1,9.3
8354,87,141,3.04,18.7,9.7
8355,87,142,3.45,20.7,10.0
8356,87,143,2.48,18.4,8.1
8357,87,144,3.14,18.3,10.3
8358,87,145,2.36,14.3,9.9
8359,88,89,1.27,7.4,10.3
8360,88,90,1.52,8.6,10.6
8361,88,91,0.74,5.1,8.8
8362,88,92,8.14,52.8,9.2
8363,88,93,6.71,45.8,8.8
8364,88,94,2.93,17.6,10.0
8365,88,95,0.63,4.3,8.7
8366,88,96,0.81,4.7,10.3
8367,88,97,1.3,8.1,9.6
8368,88,98,2.58,15.1,10.3
8369,88,99,3.13,22.4,8.4
8370,88,100,4.01,31.1,7.7
8371,88,101,3.71,24.3,9.2
8372,88,102,3.54,27.3,7.8
8373,88,103,2.52,19.6,7.7
8374,88,104,5.99,40.8,8.8
8375,88,105,4.37,34.0,7.7
8376,88,106,5.65,39.1,8.7
8377,88,107,5.6,37.2,9.0
8378,88,108,5.04,36.9,8.2
8379,88,109,4.85,34.4,8.5
8380,88,110,3.43,20.6,10.0
8381,88,111,2.76,19.6,8.4
8382,88,112,3.43,23.2,8.8
8383,88,113,2.89,18.3,9.5
8384,88,114,2.76,19.1,8.7
8385,88,115,3.39,19.3,10.5
8386,88,116,3.24,20.4,9.6
8387,88,117,3.43,23.5,8.7
8388,88,118,3.1,18.3,10.2
8389,88,119,3.05,22.7,8.1
8390,88,120,5.8,37.8,9.2
8391,88,121,5.52,36.1,9.2
8392,88,122,5.1,34.7,8.8
8393,88,123,4.87,34.1,8.6
8394,88,124,5.34,36.2,8.8
8395,88,125,4.32,30.8,8.4
8396,88,126,4.89,31.1,9.4
8397,88,127,3.38,21.9,9.3
8398,88,128,1.23,8.2,9.0
8399,88,129,1.58,9.9,9.6
8400,88,130,0.81,4.5,10.9
8401,88,131,1.51,10.3,8.8
8402,88,132,1.03,6.5,9.5
8403,88,133,1.53,9.8,9.3
8404,88,134,2.25,12.5,10.8
8405,88,135,0.42,2.8,9.0
8406,88,136,1.01,7.3,8.3
8407,88,137,1.38,8.1,10.2
8408,88,138,1.21,6.6,11.0
8409,88,139,2.59,14.5,10.7
8410,88,140,2.39,14.9,9.7
8411,88,141,2.61,15.5,10.1
8412,88,142,3.04,17.8,10.2
8413,88,143,1.61,11.5,8.4
8414,88,144,2.65,15.3,10.4
8415,88,145,1.95,11.1,10.5
8416,89,90,2.89,15.4,11.2
8417,89,91,2.02,11.8,10.2
8418,89,92,7.82,49.6,9.5
8419,89,93,6.14,42.8,8.6
8420,89,94,3.57,21.4,10.0
8421,89,95,1.99,11.1,10.7
8422,89,96,0.87,4.8,10.9
8423,89,97,1.28,8.0,9.6
8424,89,98,3.95,21.9,10.8
8425,89,99,4.49,29.2,9.2
8426,89,100,5.05,35.5,8.5
8427,89,101,3.95,25.5,9.3
8428,89,102,4.58,31.6,8.7
8429,89,103,3.55,24.0,8.9
8430,89,104,7.35,47.6,9.3
8431,89,105,5.4,38.4,8.4
8432,89,106,7.43,47.7,9.3
8433,89,107,6.96,44.0,9.5
8434,89,108,6.08,41.3,8.8
8435,89,109,5.89,38.8,9.1
8436,89,110,3.67,22.1,10.0
8437,89,111,4.12,26.4,9.4
8438,89,112,4.79,30.0,9.6
8439,89,113,3.19,24.1,7.9
8440,89,114,4.12,25.9,9.6
8441,89,115,4.75,26.1,10.9
8442,89,116,5.27,29.9,10.6
8443,89,117,4.79,30.3,9.5
8444,89,118,4.46,25.1,10.7
8445,89,119,4.83,30.1,9.6
8446,89,120,6.83,42.2,9.7
8447,89,121,6.56,40.5,9.7
8448,89,122,6.13,39.1,9.4
8449,89,123,5.91,38.5,9.2
8450,89,124,6.38,40.6,9.4
8451,89,125,5.36,35.1,9.2
8452,89,126,5.13,32.6,9.4
8453,89,127,3.62,23.4,9.3
8454,89,128,2.45,14.2,10.4
8455,89,129,1.38,9.0,9.2
8456,89,130,0.59,3.1,11.3
8457,89,131,2.47,14.6,10.2
8458,89,132,0.4,3.2,7.6
8459,89,133,0.5,3.7,8.1
8460,89,134,1.54,7.9,11.7
8461,89,135,1.26,6.7,11.3
8462,89,136,2.36,14.1,10.1
8463,89,137,0.62,3.2,11.7
8464,89,138,1.12,6.3,10.8
8465,89,139,1.89,10.0,11.4
8466,89,140,1.62,10.5,9.2
8467,89,141,1.84,11.1,9.9
8468,89,142,2.25,13.1,10.3
8469,89,143,1.59,10.5,9.1
8470,89,144,1.94,10.7,10.9
8471,89,145,1.16,6.7,10.5
8472,90,91,1.21,6.7,10.8
8473,90,92,6.61,44.2,9.0
8474,90,93,5.18,37.2,8.4
8475,90,94,1.41,8.9,9.4
8476,90,95,0.91,4.8,11.2
8477,90,96,2.08,11.6,10.7
8478,90,97,2.57,15.1,10.2
8479,90,98,1.06,6.4,9.9
8480,90,99,1.6,13.8,7.0
8481,90,100,4.2,30.1,8.4
8482,90,101,3.31,19.5,10.2
8483,90,102,3.64,24.6,8.9
8484,90,103,2.7,17.4,9.3
8485,90,104,4.46,32.2,8.3
8486,90,105,4.56,33.0,8.3
8487,90,106,4.12,30.5,8.1
8488,90,107,4.08,28.6,8.6
8489,90,108,5.23,35.9,8.7
8490,90,109,5.04,33.4,9.1
8491,90,110,4.5,25.9,10.4
8492,90,111,1.24,11.0,6.7
8493,90,112,1.9,14.6,7.8
8494,90,113,1.37,9.7,8.5
8495,90,114,1.23,10.4,7.1
8496,90,115,1.86,10.7,10.5
8497,90,116,1.72,11.7,8.8
8498,90,117,1.91,14.9,7.7
8499,90,118,1.58,9.7,9.8
8500,90,119,3.02,18.5,9.8
8501,90,120,5.99,36.8,9.8
8502,90,121,5.71,35.1,9.8
8503,90,122,5.29,33.7,9.4
8504,90,123,5.06,33.0,9.2
8505,90,124,5.53,35.2,9.4
8506,90,125,4.51,29.7,9.1
8507,90,126,5.33,34.5,9.3
8508,90,127,4.66,28.2,9.9
8509,90,128,0.9,6.1,8.9
8510,90,129,2.84,16.9,10.1
8511,90,130,2.08,11.8,10.6
8512,90,131,3.14,19.4,9.7
8513,90,132,2.3,13.8,10.0
8514,90,133,2.8,17.1,9.8
8515,90,134,3.52,19.8,10.7
8516,90,135,1.69,9.7,10.5
8517,90,136,0.98,5.8,10.3
8518,90,137,2.65,15.3,10.4
8519,90,138,2.48,13.9,10.7
8520,90,139,3.87,21.8,10.6
8521,90,140,3.67,22.2,9.9
8522,90,141,3.88,22.8,10.2
8523,90,142,4.31,25.1,10.3
8524,90,143,2.46,15.4,9.6
8525,90,144,3.92,22.6,10.4
8526,90,145,3.22,18.4,10.5
8527,91,92,7.45,49.0,9.1
8528,91,93,4.48,34.4,7.8
8529,91,94,2.41,15.6,9.2
8530,91,95,0.57,4.0,8.6
8531,91,96,1.15,7.3,9.5
8532,91,97,1.64,10.7,9.2
8533,91,98,2.06,13.1,9.4
8534,91,99,2.44,18.6,7.9
8535,91,100,3.38,27.1,7.5
8536,91,101,2.06,15.6,7.9
8537,91,102,2.91,23.2,7.5
8538,91,103,1.89,15.6,7.3
8539,91,104,5.3,37.0,8.6
8540,91,105,3.74,30.0,7.5
8541,91,106,4.96,35.3,8.4
8542,91,107,4.92,33.3,8.9
8543,91,108,4.41,32.9,8.0
8544,91,109,4.22,30.4,8.3
8545,91,110,3.57,21.6,9.9
8546,91,111,2.08,15.8,7.9
8547,91,112,2.74,19.4,8.5
8548,91,113,1.23,13.0,5.7
8549,91,114,2.07,15.2,8.2
8550,91,115,2.86,17.4,9.9
8551,91,116,1.58,15.1,6.3
8552,91,117,2.75,19.7,8.4
8553,91,118,2.58,16.4,9.5
8554,91,119,2.3,17.6,7.9
8555,91,120,5.17,33.8,9.2
8556,91,121,4.89,32.0,9.2
8557,91,122,4.47,30.7,8.7
8558,91,123,4.24,30.1,8.5
8559,91,124,4.71,32.2,8.8
8560,91,125,3.69,26.7,8.3
8561,91,126,4.13,30.2,8.2
8562,91,127,3.52,22.9,9.2
8563,91,128,0.49,3.1,9.5
8564,91,129,1.91,12.5,9.2
8565,91,130,1.46,9.0,9.7
8566,91,131,1.64,10.8,9.1
8567,91,132,1.77,11.8,9.0
8568,91,133,2.11,14.7,8.6
8569,91,134,2.99,17.8,10.1
8570,91,135,0.76,5.3,8.6
8571,91,136,0.39,2.7,8.7
8572,91,137,2.12,13.4,9.5
8573,91,138,1.95,11.9,9.9
8574,91,139,3.34,19.8,10.1
8575,91,140,3.13,20.2,9.3
8576,91,141,3.35,20.8,9.7
8577,91,142,3.78,23.1,9.8
8578,91,143,2.35,16.8,8.4
8579,91,144,3.39,20.6,9.9
8580,91,145,2.69,16.4,9.8
8581,92,93,1.93,11.0,10.6
8582,92,94,6.59,39.7,10.0
8583,92,95,8.15,47.2,10.4
8584,92,96,6.84,44.8,9.2
8585,92,97,7.42,47.4,9.4
8586,92,98,6.22,37.2,10.0
8587,92,99,4.96,32.5,9.2
8588,92,100,4.09,25.9,9.5
8589,92,101,5.24,33.3,9.4
8590,92,102,3.52,21.0,10.1
8591,92,103,4.75,29.2,9.7
8592,92,104,2.42,13.1,11.1
8593,92,105,3.23,19.0,10.2
8594,92,106,3.02,17.8,10.2
8595,92,107,2.71,15.2,10.7
8596,92,108,2.42,14.5,10.0
8597,92,109,2.45,14.3,10.3
8598,92,110,7.93,49.9,9.5
8599,92,111,5.88,35.1,10.1
8600,92,112,4.52,26.4,10.3
8601,92,113,5.58,34.6,9.7
8602,92,114,5.92,35.3,10.1
8603,92,115,6.96,40.7,10.3
8604,92,116,4.61,29.9,9.3
8605,92,117,4.86,29.8,9.8
8606,92,118,6.68,39.7,10.1
8607,92,119,4.73,30.1,9.4
8608,92,120,7.11,43.4,9.8
8609,92,121,6.45,40.0,9.7
8610,92,122,5.88,37.6,9.4
8611,92,123,4.88,29.6,9.9
8612,92,124,6.23,38.5,9.7
8613,92,125,5.22,33.0,9.5
8614,92,126,7.13,43.2,9.9
8615,92,127,6.91,44.8,9.3
8616,92,128,7.86,47.4,9.9
8617,92,129,7.47,47.9,9.4
8618,92,130,9.32,54.1,10.3
8619,92,131,6.62,44.4,9.0
8620,92,132,9.55,56.1,10.2
8621,92,133,8.68,55.2,9.4
8622,92,134,10.77,62.1,10.4
8623,92,135,6.53,43.5,9.0
8624,92,136,7.78,46.9,10.0
8625,92,137,9.89,57.7,10.3
8626,92,138,9.73,56.2,10.4
