ID,orig,dest,duration,distance
1,97,118,1524,6726
2,97,119,1336,5721
3,48,127,1928,8337
4,48,126,2058,8878
5,48,121,1894,8135
6,48,120,2100,9189
7,48,123,1675,7030
8,48,122,1750,7213
9,97,110,859,3861
10,97,111,1757,7846
11,97,112,1697,7576
12,97,113,1375,6444
13,48,129,1770,8419
14,97,115,1586,7187
15,97,116,1327,6425
16,97,117,1848,8191
17,74,138,455,2117
18,78,79,264,961
19,43,57,1067,3958
20,43,56,1423,4886
21,50,128,1309,6529
22,43,54,494,1573
23,43,53,1108,4317
24,43,52,1127,4419
25,43,51,1146,4158
26,43,50,1037,3737
27,50,122,1366,5091
28,50,123,1291,4908
29,50,120,1716,7067
30,50,121,1510,6013
31,50,126,1566,6918
32,50,127,1279,5163
33,50,124,1421,5660
34,50,125,1091,4023
35,48,125,1475,6145
36,109,119,1344,5304
37,109,118,2108,9203
38,48,124,1805,7782
39,109,115,2170,9664
40,109,114,1844,7977
41,109,117,1517,6277
42,109,116,1509,5923
43,109,111,1832,7919
44,109,110,2453,10090
45,109,113,1933,7865
46,109,112,1313,5737
47,97,114,1722,7837
48,144,145,220,1132
49,48,128,1023,4170
50,33,67,596,2386
51,26,35,492,1780
52,45,73,1306,6055
53,45,72,1215,4837
54,45,71,1779,7812
55,45,70,1284,5916
56,33,66,710,3242
57,83,119,955,3660
58,83,118,2158,9225
59,83,117,1272,5087
60,83,116,1210,4526
61,83,115,2220,9686
62,83,114,1514,6043
63,83,113,1584,6221
64,83,112,1131,4458
65,83,111,1787,7587
66,83,110,2143,8810
67,45,75,1021,3218
68,45,74,1380,6245
69,88,89,444,2038
70,70,128,869,3712
71,70,129,155,520
72,70,120,2222,8518
73,70,121,2118,8078
74,70,122,2035,7394
75,70,123,2086,8598
76,70,124,2216,9351
77,70,125,1886,7713
78,70,126,1389,5837
79,70,127,839,3412
80,43,55,1291,4726
81,70,86,1553,5765
82,70,87,306,1221
83,70,84,1107,5088
84,50,129,1491,7149
85,70,82,1268,5348
86,70,83,1838,7336
87,70,80,641,3234
88,70,81,1676,7673
89,70,88,501,2297
90,70,89,268,1061
101,36,113,718,2710
102,36,112,514,1840
103,36,111,925,3434
104,36,110,1847,8705
105,36,117,665,2455
106,36,116,360,1340
107,36,115,1354,6175
108,36,114,890,3425
109,71,105,2636,10449
110,36,119,32,108
111,36,118,1292,5714
112,43,59,469,1335
113,43,58,763,2846
114,88,132,388,1654
115,88,133,591,2456
116,88,130,267,1297
117,88,131,619,2433
118,88,136,436,1623
119,88,137,483,2213
120,88,134,748,3617
121,88,135,169,683
122,88,138,394,1946
123,88,139,871,4175
124,24,129,2064,9100
125,24,128,1439,6060
126,24,123,1722,7572
127,24,122,2044,7894
128,24,121,2187,8816
129,24,120,2393,9870
130,24,127,2221,9018
131,24,126,2351,9559
132,24,125,1768,6826
133,24,124,2099,8463
134,56,57,677,2190
135,56,59,1002,3585
136,56,58,1126,4268
137,69,144,1948,8196
138,69,145,1705,6941
139,69,140,1937,7676
140,69,141,1972,8023
141,69,142,2088,8683
142,69,143,1933,7621
143,14,29,1382,6129
144,14,26,908,3608
145,14,27,494,1862
146,14,24,1569,6223
147,14,25,760,2846
148,14,22,1386,5408
149,14,23,1371,5551
150,14,20,1558,6209
151,14,21,570,2294
152,47,99,306,711
153,47,98,321,1263
154,24,32,1733,7040
155,24,33,1415,5293
156,24,30,1700,6664
157,24,31,152,594
158,24,36,975,3541
159,24,37,2534,11663
160,24,34,1773,6891
161,24,35,506,1576
162,73,141,972,4113
163,45,128,1144,3644
165,24,39,880,3543
166,73,145,705,3031
167,47,95,931,4211
168,72,89,832,3648
169,47,94,467,1858
170,33,109,1319,5217
171,72,84,229,1141
172,72,85,2056,7952
173,33,101,204,571
174,33,100,1123,3863
175,33,103,385,1450
176,33,102,892,3109
177,33,105,1300,4438
178,72,86,1606,7346
179,33,107,1924,7835
180,33,106,1800,7237
181,16,86,854,4384
182,16,87,1509,6712
183,16,84,1155,4834
184,72,87,826,3326
185,16,82,996,4730
186,16,83,713,3080
187,25,128,1178,4116
188,25,129,1583,6387
189,25,126,1301,5848
190,25,127,1398,5489
191,25,124,1048,4753
192,25,125,718,3115
193,25,122,993,4183
194,25,123,918,4000
195,25,120,1343,6159
196,25,121,1137,5106
197,72,82,1749,7692
198,72,83,1714,6784
199,41,139,1594,7192
200,41,138,1307,5576
201,41,137,1187,5156
202,41,136,1113,4239
203,41,135,1187,4940
204,41,134,1471,6634
205,41,133,1286,5505
206,41,132,1104,4236
207,41,131,694,2356
208,41,130,1216,4918
209,9,101,638,2399
210,9,100,1505,5209
211,9,103,711,2979
212,9,102,1218,4638
213,9,105,1733,5877
214,9,104,2031,7161
215,9,107,2045,7741
216,9,106,1921,7143
217,9,109,2196,8856
218,9,108,1906,6965
219,106,140,2984,13538
220,12,88,1395,5257
221,12,89,1539,6396
222,96,99,1505,5924
223,12,82,761,3029
224,12,83,690,2514
225,12,80,1009,3711
226,12,81,892,3312
227,12,86,619,2683
228,12,87,1563,6753
229,12,84,1232,5126
230,12,85,926,3271
231,30,37,1426,5870
232,30,36,828,3692
233,30,35,1295,5598
234,30,34,683,2818
235,106,143,2580,11596
236,30,32,439,1721
237,30,31,1774,7446
238,30,39,934,3706
240,107,139,2816,13058
241,107,138,2339,10828
242,62,109,1440,5334
243,62,108,1318,5148
244,96,98,1063,5044
245,107,131,2221,9910
246,107,130,2213,10179
247,107,133,2536,11339
248,107,132,2333,10537
249,107,135,2091,9556
250,107,134,2693,12499
251,107,137,2428,11095
252,107,136,1779,7693
263,18,99,2003,8797
264,106,145,2759,12818
265,121,128,1828,7913
266,121,129,2233,10184
267,121,122,211,976
268,121,123,563,2818
269,121,126,1053,4450
270,121,127,1102,4686
271,121,124,145,790
272,121,125,373,1987
273,63,107,524,2133
274,106,144,3007,13951
275,46,76,857,3082
276,46,77,1761,7348
277,46,74,1098,4419
278,46,75,748,2558
279,46,72,942,4177
280,46,73,1564,6231
281,46,70,1432,5934
282,46,71,1393,5376
283,73,79,520,2064
284,46,78,1426,6292
285,46,79,1228,4613
286,48,71,1454,6635
287,104,114,1415,6046
288,66,137,1305,5127
289,66,134,1589,6605
290,66,135,1305,4911
291,66,132,1222,4208
292,66,133,1404,5476
293,66,130,1334,4889
294,66,131,873,3174
295,21,104,1149,4064
296,21,105,916,3230
297,21,106,1133,3961
298,21,107,1257,4559
299,21,100,719,2655
300,21,101,465,1960
301,66,138,1425,5547
302,66,139,1712,7163
303,5,25,508,1854
304,5,24,1202,4548
305,5,27,418,1490
306,5,26,683,2520
307,5,21,252,1016
308,5,20,1190,4534
309,5,23,1004,3876
310,5,22,1019,3733
311,5,29,1120,5150
312,76,77,927,3487
313,93,114,1745,7288
314,93,115,2072,8975
315,13,61,700,2668
316,13,60,1365,5242
317,93,110,2656,10659
318,93,111,1734,7230
319,93,112,1215,5048
320,93,113,1708,6755
321,13,69,1426,5121
322,13,68,1357,4701
323,93,118,2009,8514
324,93,119,1468,5509
325,122,125,268,1285
326,122,124,511,2695
327,122,127,947,3853
328,122,126,898,3617
329,122,123,458,2115
330,122,129,2078,9351
331,122,128,1673,7080
333,18,93,2871,12419
334,50,68,1086,4821
335,50,69,1180,4574
336,50,62,1010,4503
337,50,63,877,2803
338,50,60,597,2364
339,50,61,331,1270
340,50,66,1509,7033
341,50,67,920,3765
342,50,64,625,2223
343,50,65,1045,4006
344,107,108,691,2872
345,100,145,2290,9475
346,100,144,2533,10729
347,100,143,2435,9057
348,100,142,2673,11217
349,100,141,2557,10557
350,107,109,796,3352
351,68,129,382,1642
352,104,106,388,1637
353,51,141,2337,9506
354,51,140,2301,9159
355,51,143,2215,8006
356,51,142,2453,10166
357,51,145,2070,8424
358,51,144,2313,9678
359,48,77,1468,6241
360,70,85,2607,11532
361,104,105,657,2602
362,18,29,114,447
363,86,118,2126,9723
364,86,119,975,4698
365,18,22,1903,8259
366,18,23,1762,8026
367,18,20,2074,9060
368,18,21,1527,6476
369,18,26,1763,7453
370,18,27,1593,7302
371,18,24,2086,9074
372,18,25,1742,7511
373,82,109,1526,6525
374,82,108,1459,6110
375,82,101,728,3229
376,39,108,651,2733
377,82,100,1058,4354
378,82,103,902,4442
379,80,89,814,3430
380,80,88,469,1748
381,82,102,1146,4794
382,80,81,1118,4506
383,82,105,1286,5023
384,80,83,1416,5030
385,80,82,1450,5938
386,80,85,2226,8536
387,80,84,398,1725
388,80,87,577,2711
389,82,104,1584,6306
390,82,107,1964,8251
391,48,109,1514,6009
392,48,108,1408,5529
393,48,107,1134,4289
394,48,106,1005,3710
395,48,105,1249,4880
396,82,106,1840,7653
397,48,103,996,4153
398,48,102,837,3324
399,48,101,1404,6166
400,48,100,1193,4769
401,50,104,1212,4803
402,50,105,1211,3932
403,50,106,1112,3801
404,50,107,1237,4400
405,50,100,1013,3357
406,50,101,765,2947
407,50,102,724,2158
408,50,103,336,1305
409,78,95,215,847
410,78,94,755,3228
411,78,97,747,2998
412,78,96,555,2339
413,50,108,1258,4547
414,50,109,1321,4867
415,78,93,2642,10333
416,78,92,3061,12636
417,71,72,823,3375
418,71,73,551,1989
419,34,37,1216,5120
420,34,36,561,2092
421,34,35,990,3728
422,32,145,1949,8072
423,34,39,828,3032
425,71,78,242,1121
426,71,79,162,763
427,7,132,1947,8874
428,7,133,2150,9677
429,7,130,1827,8517
430,7,131,1886,7882
431,7,136,1393,6031
432,7,137,2042,9433
433,7,134,2308,10837
434,7,135,1705,7893
435,7,138,1953,9166
436,7,139,2431,11396
437,36,84,1084,4841
438,36,85,1309,5155
439,36,86,967,4722
440,36,87,1385,6444
441,36,80,798,2978
442,36,81,377,1295
443,36,82,1109,5068
444,36,83,960,3735
445,77,145,502,2713
446,77,144,634,3206
447,36,88,1436,6476
448,36,89,1328,5662
449,77,143,272,1180
450,77,142,740,3861
451,55,118,1380,6031
452,55,119,230,1005
453,55,112,712,2737
454,55,113,806,3027
455,55,110,1419,6232
456,55,111,1188,4429
457,55,116,558,2238
458,55,117,862,3352
459,55,114,1153,4420
460,55,115,1443,6492
461,74,144,786,3822
462,74,145,543,2568
463,74,142,926,4310
464,74,143,771,3248
465,74,140,775,3303
466,74,141,810,3650
475,79,143,558,1955
476,79,142,938,4252
479,79,145,537,2492
480,79,144,785,3626
481,70,142,1051,4677
482,70,143,896,3615
483,70,140,899,3670
484,70,141,935,4017
485,70,144,911,4189
486,70,145,668,2935
487,21,39,393,1328
489,21,35,709,2786
490,21,34,447,1852
491,21,37,1450,6300
492,21,36,280,1150
493,21,31,1188,4633
494,21,30,496,2405
495,21,33,551,1698
496,21,32,493,2117
497,88,118,1097,4991
498,88,119,1360,4903
499,88,114,1143,4435
500,88,115,1160,5452
501,88,116,1222,5218
502,88,117,1412,5520
503,88,110,1234,5521
504,88,111,1178,4445
505,88,112,1394,5515
506,88,113,1098,4658
507,11,112,1278,5378
508,23,95,885,4225
509,23,94,846,3782
510,56,71,2180,8050
511,23,96,1293,6110
512,56,77,2547,10022
513,23,90,595,2768
514,23,93,1285,5539
515,23,92,1704,7842
516,56,79,2014,7287
517,56,78,2213,8966
518,23,99,178,237
519,23,98,695,3221
520,82,85,1586,6318
521,82,84,1679,7403
522,90,116,704,2765
523,64,105,1073,4625
524,64,104,628,2855
525,64,107,656,2886
526,64,106,525,2308
527,94,117,738,2863
528,94,116,809,3231
529,27,99,1301,4938
530,27,98,1667,7601
531,33,121,1344,5342
532,33,120,1448,5783
533,18,122,1473,6161
534,18,123,1799,7807
535,18,120,1659,7285
536,18,121,1555,6845
537,27,91,1309,5012
538,27,90,1461,6318
539,27,93,1348,4903
540,33,128,986,5150
541,27,95,1467,5728
542,27,94,1818,8162
543,27,97,1695,7207
544,27,96,1535,6265
545,25,108,776,3199
546,25,109,839,3519
547,25,100,494,1960
548,25,101,708,2803
549,25,102,205,761
550,25,103,373,1407
551,25,104,900,3366
552,25,105,691,2535
553,25,106,884,3263
554,25,107,1008,3861
555,40,48,307,1257
556,9,129,963,4186
557,9,128,1188,3339
558,9,127,429,2114
559,9,126,845,2967
560,9,125,1400,5284
561,9,124,1651,6867
562,9,123,1599,6286
563,9,122,1273,4640
564,9,121,1356,5324
565,9,120,1459,5764
566,55,65,1340,5267
567,55,64,920,3484
568,55,67,662,1435
569,55,66,1144,4872
570,55,61,119,471
571,55,60,783,3045
572,55,63,1037,3559
573,55,62,577,2993
574,55,69,839,3311
575,55,68,828,2492
576,17,49,1576,7042
577,17,48,1940,8228
578,74,99,1704,6882
579,63,102,548,2159
582,63,103,957,3760
591,26,56,512,2121
592,26,57,347,1426
593,26,54,514,1776
594,26,55,682,2385
595,26,52,519,2044
596,26,53,847,2813
597,26,50,497,1696
598,26,51,278,1114
599,63,106,383,1571
600,74,98,1262,6002
601,19,121,1097,4605
602,26,58,640,2238
603,26,59,515,1556
604,11,119,796,3646
605,19,120,1201,5045
606,63,104,405,1567
607,19,127,535,2253
608,63,105,876,3516
609,19,126,915,3339
610,32,66,949,3798
611,32,67,803,2535
612,10,85,1985,8723
613,32,65,1657,6673
614,32,62,331,966
615,13,50,809,2983
616,32,60,1096,4562
617,32,61,436,1877
618,19,124,1280,5185
619,32,68,1002,3263
620,32,69,643,2237
621,46,58,632,2767
622,46,59,761,3143
623,46,54,741,2994
624,46,55,167,432
625,46,56,763,2547
626,46,57,249,625
627,46,50,329,1637
628,46,51,613,2115
629,46,52,139,746
630,46,53,332,860
631,116,120,1849,7965
632,116,121,1643,6911
633,116,122,1500,5989
634,116,123,1424,5806
635,116,124,1554,6558
636,116,125,1224,4921
637,116,126,1766,7176
638,104,139,3149,14408
639,116,128,1047,5552
640,104,137,2760,12446
641,104,134,3026,13850
642,104,135,1883,6862
643,104,132,2666,11887
644,104,133,2581,10327
645,104,130,2545,11530
646,104,131,1931,7008
647,5,43,1167,4166
648,5,42,570,2232
649,5,41,1142,4486
650,5,40,1314,5059
651,5,47,1382,5015
652,5,46,177,750
653,5,45,280,1004
654,5,44,1168,4296
655,5,49,775,2963
656,5,48,1138,4149
657,6,142,1992,9268
658,36,37,1865,8792
659,60,90,562,2357
660,60,91,904,3845
661,60,92,2194,9264
662,60,93,1775,6961
663,60,94,812,3371
664,60,95,852,3814
665,60,96,1259,5699
666,60,97,1321,6474
667,60,98,662,2811
668,60,99,511,1654
669,6,140,1815,8229
670,36,39,582,1983
672,81,145,1901,8857
673,81,142,2302,10617
674,86,138,2204,9235
675,86,139,2678,11527
676,86,130,2068,8323
677,86,131,1261,3837
678,86,132,2189,8571
679,86,133,2138,8910
680,86,134,2555,10968
681,86,135,1727,7063
682,86,136,1593,6378
683,86,137,2271,9491
684,17,45,1327,4960
685,49,103,478,1973
686,85,115,1739,7721
687,85,114,1413,6034
688,85,117,1086,4334
689,85,116,986,3573
690,85,111,1401,5976
691,85,110,2666,12221
692,85,113,1376,5500
693,85,112,882,3793
694,85,119,977,3679
695,85,118,1677,7260
696,43,99,358,906
697,43,98,639,2629
698,43,93,1474,5110
699,43,92,1893,7413
700,43,91,1289,5766
701,43,90,947,4278
702,43,97,1913,8666
703,43,96,1644,7620
704,43,95,1237,5735
705,43,94,785,3224
706,27,64,1388,5350
707,27,65,1808,7133
708,5,109,1275,4335
709,5,108,1154,4149
710,34,59,1024,3872
711,34,58,923,3871
712,34,51,996,3653
713,34,50,592,2367
714,34,53,525,1573
715,34,52,402,1476
716,34,55,296,1106
717,34,54,1004,3724
718,34,57,632,2163
719,34,56,1138,3733
720,5,105,981,3062
721,5,104,1279,4345
722,5,107,1509,5575
723,5,106,1385,4976
724,27,68,1257,4909
725,27,69,1090,3915
726,7,118,961,4259
727,7,119,991,3746
728,5,103,306,1179
729,7,110,2499,11673
730,7,111,685,2975
731,7,112,460,1396
732,7,113,863,2741
733,7,114,697,3033
734,7,115,1023,4720
735,81,140,2125,9578
736,81,141,2161,9925
737,13,132,1909,6967
738,13,133,2262,9032
739,13,130,1742,6553
740,13,131,1612,5714
741,13,136,1429,4883
742,13,137,1982,7936
743,13,134,2265,9414
744,13,135,1563,5568
745,13,138,2040,7740
746,13,139,2388,9972
747,49,117,467,1781
748,49,116,186,687
749,49,111,726,2760
750,49,110,1866,9336
751,49,113,543,2057
752,16,70,1675,7175
753,49,112,316,1166
754,55,134,1736,7204
755,55,135,1034,3359
756,55,136,899,2674
757,55,137,1452,5727
758,55,130,1213,4344
759,55,131,1082,3504
760,55,132,1380,4758
761,55,133,1494,6838
762,55,138,1511,5531
763,55,139,1859,7763
764,128,134,1272,5724
765,128,135,498,2045
766,128,136,224,993
767,128,137,1007,4321
768,128,130,719,3160
769,128,131,684,2947
770,128,132,886,3574
771,128,133,1060,4221
772,128,138,918,4054
773,128,139,1395,6283
774,92,145,3647,16839
775,64,98,767,3457
776,64,99,417,1347
777,64,94,914,4052
778,64,95,1219,5510
779,64,96,1627,7394
780,64,97,1875,8803
781,64,90,929,4053
782,64,91,1271,5540
783,64,92,1346,6315
784,64,93,926,4012
785,92,140,3871,17560
786,8,23,1927,8536
787,92,141,3907,17907
788,62,67,1131,3537
789,62,66,790,3007
790,10,78,1539,7032
791,62,65,1978,8241
792,132,139,776,3345
793,132,138,386,1446
794,132,135,366,1481
795,132,134,653,2786
796,132,137,395,1428
797,132,136,810,3261
798,132,133,403,1230
799,10,76,673,2569
800,62,64,1557,6458
801,10,71,1316,5302
802,31,98,891,3947
803,31,99,605,1925
804,31,92,1487,6040
805,31,93,1067,3737
806,31,90,1199,5597
807,31,91,1541,7084
808,31,96,1896,8939
809,31,97,2096,9547
810,31,94,1037,4542
811,31,95,1488,7054
812,14,62,174,670
813,14,63,1375,5065
814,14,60,1332,5392
815,14,61,668,2818
816,14,66,963,3677
817,14,67,1159,3795
818,14,64,1469,5831
819,14,65,1889,7614
820,14,68,1325,4852
821,14,69,658,2116
822,18,100,2252,9464
823,18,101,1140,4670
824,18,102,1963,8264
825,18,103,1437,6325
826,18,104,2573,11263
827,18,105,2449,10039
828,18,106,2473,10261
829,18,107,2597,10859
830,18,108,2497,10654
831,18,109,2396,10377
832,7,92,1547,6684
833,7,93,1127,4381
834,7,90,1121,5169
835,7,91,1463,6657
836,7,96,1819,8511
837,7,97,2019,9120
838,7,94,960,4115
839,7,95,1411,6626
840,7,98,813,3520
841,7,99,527,1498
842,42,70,1553,7530
843,5,87,1184,5552
844,42,71,1540,7216
845,5,86,498,2656
846,8,68,867,3131
847,26,131,1578,5847
848,5,83,1045,3600
849,5,82,640,3002
850,39,45,774,2946
851,39,44,908,3329
852,39,47,1000,3634
853,39,46,417,1453
854,40,129,1905,9185
855,40,128,993,4313
856,39,43,915,3185
857,39,42,683,2390
858,40,125,1686,6993
859,40,124,2016,8630
860,40,127,2062,9103
861,40,126,2442,10189
862,40,121,2105,8983
863,40,120,2311,10037
864,40,123,1886,7878
865,40,122,1962,8061
866,4,17,1555,7106
867,4,16,229,1021
868,4,15,1882,8583
869,4,14,841,4040
870,4,13,444,1857
871,4,12,504,2374
872,4,11,841,4099
873,4,10,1086,4882
874,15,89,795,2941
875,15,88,1231,4670
876,26,138,2060,9045
877,4,19,1113,4429
878,4,18,1772,8344
879,47,75,1200,5312
880,47,74,1478,6775
881,47,77,1388,5814
882,26,139,2355,10105
883,47,71,1374,6207
884,47,70,2010,9293
885,47,73,1621,6886
886,47,72,807,3538
887,47,79,1209,5445
888,47,78,1053,4758
889,5,89,1390,5409
890,8,65,2570,10975
891,91,118,981,4147
892,91,119,1055,3709
893,9,73,1018,4233
894,91,112,1163,4414
895,91,113,781,1977
896,91,110,1293,5750
897,91,111,947,3344
898,91,116,905,2537
899,91,117,1181,4419
900,91,114,912,3334
901,91,115,1044,4609
903,26,78,1640,7051
904,26,79,1796,7738
905,26,74,1613,6372
906,26,75,1263,4512
907,26,76,1372,5036
908,26,77,1975,8107
909,26,70,1974,8814
910,26,71,1961,8501
911,26,72,1457,6130
912,26,73,2106,9112
913,77,87,1079,4569
914,77,86,2370,10863
915,77,85,2672,10588
916,77,84,879,3989
917,77,83,2478,10302
918,77,82,2241,9528
919,77,81,1704,7316
