ID,orig,dest,duration,distance
9610,33,64,1312,5658
9611,56,139,2626,10825
9612,56,138,2278,8593
9613,33,61,379,1415
9615,33,63,1565,6238
9616,33,62,723,2306
9617,56,133,2500,9886
9618,56,132,2147,7820
9619,56,131,1850,6567
9620,56,130,1980,7406
9621,56,137,2220,8789
9622,56,136,1667,5736
9623,56,135,1801,6421
9624,56,134,2503,10267
9625,90,98,385,1702
9626,3,138,1967,8817
9627,3,139,2254,10433
9628,3,136,1419,4854
9629,3,137,1847,8397
9630,3,134,2131,9874
9631,3,135,1554,5539
9632,3,132,1764,7477
9633,3,133,1824,7974
9634,3,130,1754,7388
9635,3,131,1221,3636
9636,42,142,2313,10705
9637,36,109,1226,4963
9638,51,109,658,2962
9639,51,108,603,2552
9640,102,118,1774,7248
9641,102,119,643,2131
9642,51,105,389,1359
9643,51,104,625,2479
9644,102,114,1146,4391
9645,51,106,968,3570
9646,51,101,830,3108
9647,51,100,218,935
9648,51,103,586,2319
9649,51,102,170,707
9650,18,66,481,2019
9651,18,67,950,4173
9652,18,64,1985,8682
9653,18,65,2405,10465
9654,60,82,1509,6679
9655,18,63,2238,9262
9656,18,60,1431,6821
9657,18,61,1432,6291
9658,18,68,707,2894
9659,18,69,674,3078
9660,43,79,1515,6968
9661,43,78,1360,6282
9662,59,74,1866,8528
9663,43,71,1681,7731
9664,43,70,2097,9422
9665,43,73,1927,8410
9666,43,72,1113,5062
9667,43,75,1506,6836
9668,43,74,1784,8299
9669,43,77,1694,7338
9670,43,76,1684,7332
9671,97,138,802,3253
9672,97,139,992,4389
9673,97,136,830,3244
9674,97,137,585,2353
9675,97,134,869,3830
9676,97,135,404,1522
9677,97,132,599,1913
9678,97,133,602,2105
9679,97,130,433,1499
9680,97,131,457,1840
9681,4,50,452,1652
9682,90,91,403,1945
9683,50,140,2230,9964
9684,50,141,2266,10311
9685,50,142,2407,11003
9686,50,143,1826,8022
9687,50,144,2254,10377
9688,50,145,2006,9243
9689,60,81,543,1933
9690,104,144,3193,14497
9691,109,133,2808,11673
9692,109,132,2455,9608
9693,109,131,2158,8354
9694,109,130,2288,9193
9695,109,137,2528,10576
9696,109,136,1975,7524
9697,109,135,2109,8208
9698,109,134,2811,12054
9699,109,139,2934,12613
9700,109,138,2586,10381
9701,3,23,1394,5371
9702,3,22,1410,5228
9703,3,21,632,2574
9704,3,20,1581,6029
9705,3,27,443,1653
9706,3,26,962,3403
9707,3,25,709,2638
9708,3,24,1593,6043
9709,3,29,1312,5831
9710,117,132,1576,6867
9711,117,133,1779,7669
9712,117,130,1455,6510
9713,117,131,1681,7344
9714,117,136,1021,4024
9715,117,137,1671,7426
9716,117,134,1936,8830
9717,117,135,1333,5886
9718,117,138,1582,7159
9719,117,139,2059,9388
9720,75,93,1915,6802
9721,36,40,935,3489
9722,115,133,1629,7493
9723,36,42,192,661
9724,36,43,789,2596
9725,36,44,790,2726
9726,36,45,655,2399
9727,36,46,398,1559
9728,36,47,1004,3445
9729,53,143,1560,5770
9730,53,142,1978,9374
9731,53,141,1862,8714
9732,53,140,1826,8367
9733,53,145,1595,7632
9734,53,144,1838,8887
9735,68,99,1434,5430
9736,49,109,1262,5177
9737,83,135,1760,6564
9738,83,134,2462,10410
9739,83,137,2178,8933
9740,83,136,1625,5880
9741,83,131,1808,6710
9742,83,130,1939,7550
9743,83,133,2458,10029
9744,83,132,2105,7964
9745,83,139,2585,10969
9746,83,138,2237,8737
9747,98,117,627,2442
9748,98,116,819,3352
9749,98,115,251,1266
9750,98,114,220,986
9751,98,113,694,2792
9752,98,112,586,2422
9753,98,111,208,928
9754,98,110,2214,11177
9755,98,119,1176,5044
9756,98,118,189,805
9757,132,145,577,2180
9758,35,69,1656,7141
9759,70,108,2257,8873
9760,70,109,2104,8564
9761,70,106,2509,10543
9762,70,107,2634,11141
9763,70,104,2609,11545
9764,70,105,2085,7785
9765,70,102,1999,8546
9766,70,103,1474,6607
9767,70,100,1908,7210
9768,70,101,1177,4952
9769,81,112,137,545
9770,132,143,715,2306
9771,35,65,707,3030
9772,35,64,288,1247
9773,29,99,1889,8350
9774,29,98,1720,8526
9775,81,118,1089,4964
9776,29,93,2757,11972
9777,29,92,3177,14275
9778,29,91,1037,3888
9779,29,90,1494,7405
9780,29,97,377,1240
9781,29,96,666,2190
9782,29,95,1026,3933
9783,29,94,1871,9086
9784,79,107,2360,9654
9785,79,106,2477,9727
9786,79,105,2172,7664
9787,79,104,2578,10274
9788,79,103,1305,4687
9789,79,102,1765,6335
9790,79,101,1586,6608
9791,79,100,1996,7089
9792,79,109,2191,8443
9793,79,108,2345,8751
9794,22,110,2276,10933
9795,22,111,560,2489
9796,22,112,236,655
9797,22,113,711,2367
9798,22,114,572,2547
9799,22,115,898,4234
9800,22,116,596,2284
9801,22,117,185,781
9802,22,118,836,3773
9803,22,119,768,3006
9804,36,139,1927,8701
9805,36,138,1831,8422
9806,75,90,561,2781
9807,75,91,307,1034
9808,75,96,340,1678
9809,75,97,399,1848
9810,75,94,1097,5044
9811,75,95,302,1338
9812,36,131,1150,4443
9813,36,130,1281,5282
9814,36,133,1832,8186
9815,36,132,1447,5696
9816,36,135,1102,4297
9817,36,134,1804,8143
9818,36,137,1520,6665
9819,36,136,967,3612
9820,24,135,1721,7796
9821,24,101,1698,6847
9822,24,100,1242,5058
9823,24,103,1290,4835
9824,24,102,887,3554
9825,24,105,1214,4911
9826,24,104,776,3114
9827,24,107,804,3145
9828,24,106,675,2566
9829,24,109,1184,4865
9830,24,108,1078,4385
9831,68,92,2376,9825
9832,51,129,1705,6692
9833,75,99,1333,5006
9834,108,125,959,4009
9835,68,93,1965,7125
9836,68,94,1143,5110
9837,76,144,1028,5159
9838,76,145,785,3905
9839,76,140,1016,4639
9840,68,95,348,1404
9841,76,142,1168,5646
9842,76,143,1013,4048
9843,59,72,1126,4825
9844,59,73,1902,8496
9845,59,70,1770,8198
9846,57,117,1063,4257
9847,59,76,1257,5394
9848,59,77,1708,7100
9849,73,129,264,618
9850,59,75,1148,4869
9851,73,127,966,3921
9852,73,126,1516,6346
9853,59,78,1373,6045
9854,59,79,1528,6731
9855,73,123,2140,8471
9856,73,122,2126,7868
9857,73,121,2208,8553
9858,73,120,2312,8993
9859,68,96,278,1355
9860,45,46,341,1480
9861,5,94,1518,6429
9862,5,95,1167,3996
9863,68,121,1826,7793
9864,45,48,1211,4525
9865,45,49,848,3339
9866,135,136,445,1780
9867,135,137,562,2748
9868,68,120,1930,8233
9869,68,127,1063,4567
9870,135,138,590,2868
9871,26,142,2539,10682
9872,12,124,733,3379
9873,12,125,403,1741
9874,12,126,1097,4496
9875,12,127,1124,4116
9876,12,120,1028,4785
9877,12,121,822,3732
9878,12,122,678,2810
9879,12,123,603,2627
9880,68,124,1836,7496
