ID,orig,dest,duration,distance
6569,4,42,360,1015
6570,4,43,820,2565
6571,4,44,726,2666
6572,4,45,853,3625
6573,4,46,496,2132
6574,4,47,819,2971
6575,22,23,388,1292
6576,22,27,1300,5204
6577,22,26,704,2367
6578,22,25,908,3346
6579,22,24,193,847
6580,22,29,1774,8282
6581,52,122,1187,4924
6582,74,89,144,694
6583,27,48,1425,5342
6584,27,49,838,3281
6585,27,46,447,2029
6586,27,47,1668,6209
6587,27,44,1455,5490
6588,27,45,621,2247
6589,27,42,857,3425
6590,27,43,1454,5359
6591,27,40,1600,6253
6592,27,41,1317,4923
6593,30,82,315,1427
6594,39,56,377,1586
6595,30,80,1280,5029
6596,30,81,1176,5169
6597,30,86,173,1082
6598,30,87,1488,4610
6599,30,84,1503,6443
6600,40,119,1318,5529
6601,30,88,1666,6574
6602,30,89,1810,7713
6603,91,123,1803,6826
6604,91,122,1841,7190
6605,91,121,1923,7874
6606,91,120,2027,8315
6607,91,127,1374,5668
6608,91,126,1810,6642
6609,91,125,1603,5940
6610,91,124,1933,7578
6611,91,129,749,3081
6612,91,128,184,785
6613,45,84,1208,4503
6614,40,116,753,3095
6615,77,78,330,1424
6616,77,79,386,1574
6617,40,117,266,1173
6618,6,60,270,599
6619,6,61,768,2952
6620,17,58,1164,5720
6621,17,59,1710,7518
6622,6,64,719,2441
6623,6,65,1137,4224
6624,6,66,1472,7024
6625,6,67,883,3756
6626,17,52,1316,5821
6627,17,53,1225,5709
6628,17,50,1347,5927
6629,17,51,1927,8070
6630,17,56,2185,9088
6631,17,57,1669,7171
6632,17,54,1690,7369
6633,17,55,1469,6119
6634,15,98,2012,9781
6635,15,99,2181,9605
6636,69,88,1673,5510
6637,69,89,1305,5067
6638,66,141,1780,7080
6639,66,140,1744,6733
6640,66,145,1513,5998
6641,66,144,1756,7253
6642,69,80,1341,4377
6643,69,81,1307,5385
6644,69,82,363,1359
6645,69,83,1654,6687
6646,69,84,1598,6802
6647,69,85,1889,7445
6648,69,86,474,1603
6649,69,87,1149,4678
6650,15,97,619,2259
6651,67,143,1408,5393
6652,19,117,1323,4979
6653,26,27,654,2829
6654,40,97,1876,9108
6655,40,94,530,2271
6656,40,95,981,4783
6657,40,92,2004,8334
6658,40,93,1585,6031
6659,40,90,691,3326
6660,40,91,1033,4813
6661,26,29,1768,7961
6662,40,99,325,1032
6663,67,145,1154,5399
6664,27,144,2332,10270
6665,27,145,2089,9016
6666,27,142,2472,10758
6667,27,143,2233,8598
6668,27,140,2320,9751
6669,27,141,2356,10098
6670,15,129,648,2336
6671,15,128,1418,5587
6672,15,127,530,2501
6673,15,126,1080,4926
6674,15,125,1636,7329
6675,15,124,1879,8739
6676,15,123,1827,8159
6677,15,122,1501,6513
6678,15,121,1584,7197
6679,15,120,1687,7637
6680,29,140,1415,5461
6681,29,141,1451,5808
6682,29,142,1567,6467
6683,29,143,1412,5405
6684,29,144,1427,5980
6685,29,145,1184,4726
6686,100,138,2141,8408
6687,100,139,2489,10640
6688,100,132,2009,7635
6689,100,133,2362,9700
6690,100,130,1843,7221
6691,100,131,1712,6381
6692,100,136,1529,5551
6693,100,137,2082,8604
6694,100,134,2366,10081
6695,100,135,1664,6235
6696,19,123,1150,4433
6697,99,100,1228,4690
6698,99,103,888,3650
6699,99,102,872,3245
6700,99,105,1262,4800
6701,99,104,1274,4761
6702,99,107,1055,4141
6703,99,106,1173,4213
6704,99,109,1681,6512
6705,99,108,1354,5463
6706,76,80,303,1582
6707,76,81,1655,7678
6708,76,82,1442,6362
6709,76,83,1500,5684
6710,76,84,771,3702
6711,76,85,2587,11537
6712,76,86,1362,5205
6713,76,87,280,1403
6714,76,88,346,1409
6715,76,89,385,2030
6716,19,122,1015,3920
6717,44,145,1711,7838
6718,44,144,1959,8971
6719,44,143,1531,6616
6720,44,142,2112,9597
6721,44,141,1971,8905
6722,44,140,1935,8558
6723,39,118,1653,6871
6724,39,119,524,1837
6725,39,114,1025,4014
6726,39,115,1715,7332
6727,39,116,721,2498
6728,39,117,783,3058
6729,39,110,1815,7446
6730,39,111,1059,4024
6731,39,112,641,2429
6732,39,113,1078,3867
6733,54,135,1248,5709
6734,54,134,2043,9750
6735,54,137,2018,9707
6736,54,136,1129,4944
6737,54,131,1286,5855
6738,54,130,1814,8540
6739,54,133,1885,9127
6740,54,132,1683,7787
6741,54,139,2166,10309
6742,54,138,1689,8079
6743,41,77,1645,6333
6744,41,76,1087,4739
6745,41,75,820,3065
6746,41,74,1101,4556
6747,41,73,904,3595
6748,41,72,1308,5755
6749,41,71,1273,5298
6750,41,70,800,3313
6751,41,79,1145,4811
6752,41,78,1349,5712
6753,61,117,743,2882
6754,61,116,438,1767
6755,61,115,1323,6022
6756,61,114,1034,3949
6757,61,113,687,2557
6758,61,112,593,2266
6759,61,111,1069,3959
6760,61,110,1716,7918
6761,61,119,110,535
6762,61,118,1261,5560
6763,94,104,1759,6565
6764,94,105,1742,7002
6765,64,114,651,2971
6766,64,115,977,4658
6767,64,112,316,1079
6768,64,113,791,2791
6769,64,110,2355,11356
6770,64,111,639,2912
6771,94,108,1834,7665
6772,94,109,2167,8317
6773,64,118,915,4196
6774,64,119,847,3429
6775,48,49,443,1811
6776,101,144,2190,9133
6777,101,145,1947,7879
6778,101,142,2330,9620
6779,101,143,2175,8558
6780,101,140,2179,8613
6781,101,141,2214,8960
6782,103,113,681,2522
6783,103,112,587,2231
6784,75,116,892,3865
6785,75,117,1413,5631
6786,103,117,738,2847
6787,103,116,433,1732
6788,75,112,1262,5015
6789,34,88,1400,5264
6790,34,89,1561,6161
6791,34,86,587,2664
6792,34,87,1172,4842
6793,34,84,1206,5110
6794,75,113,940,3884
6795,34,82,776,3124
6796,34,83,1060,4140
6797,34,80,1014,3718
6798,34,81,871,3298
6799,57,132,1528,5674
6800,49,108,1199,4857
6801,57,133,1881,7740
6802,49,106,988,2836
6803,49,107,1112,3434
6804,49,104,1003,2939
6805,49,105,1152,4243
6806,49,102,665,2468
6807,57,130,1362,5260
6808,49,100,954,3667
6809,49,101,1023,4021
6810,81,111,547,2139
6811,81,110,2016,9492
6812,81,113,571,2086
6813,57,131,1231,4421
6814,81,115,1151,5425
6815,81,114,513,2130
6816,81,117,288,1160
6817,81,116,336,844
6818,81,119,506,1565
6819,57,136,1048,3590
6820,57,137,1601,6643
6821,10,80,690,2767
6822,10,81,1054,4863
6823,10,82,974,3135
6824,10,83,1191,4784
6825,10,84,1047,4583
6826,57,134,1885,8121
6827,10,86,723,2682
6828,10,87,658,2367
6829,10,88,1021,3900
6830,10,89,1172,4328
6831,57,135,1183,4275
6832,42,69,1456,6181
6833,42,68,992,4523
6834,42,61,471,1443
